encounter_id,spacecraft,date,year,month,probe,sza_deg,mlt,cone_deg,clock_deg,dp_nPa,bz_nT,near_occ,bg_occ,Dn,EB,qc_transition_cleanliness,qc_disturbance,qc_boundary_motion,omni_context_quality_note,boundary_uncertainty_note,routeC_core_usable,exclude_reason,cone_bin
exp_20070702_tha,themis,2007-07-02,2007,7,tha,13.9,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070701_thd,themis,2007-07-01,2007,7,thd,13.7,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070701_the,themis,2007-07-01,2007,7,the,13.8,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070701_thb,themis,2007-07-01,2007,7,thb,13.7,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070702_thb,themis,2007-07-02,2007,7,thb,13.9,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070702_thc,themis,2007-07-02,2007,7,thc,14.0,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070703_thc,themis,2007-07-03,2007,7,thc,14.2,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070702_thd,themis,2007-07-02,2007,7,thd,13.9,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070703_tha,themis,2007-07-03,2007,7,tha,14.1,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070703_thb,themis,2007-07-03,2007,7,thb,14.1,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070702_the,themis,2007-07-02,2007,7,the,14.0,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070703_the,themis,2007-07-03,2007,7,the,14.2,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070704_tha,themis,2007-07-04,2007,7,tha,16.8,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070704_thb,themis,2007-07-04,2007,7,thb,14.3,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070704_thd,themis,2007-07-04,2007,7,thd,14.3,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070704_thc,themis,2007-07-04,2007,7,thc,14.4,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070704_the,themis,2007-07-04,2007,7,the,14.5,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070705_tha,themis,2007-07-05,2007,7,tha,14.2,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070705_thb,themis,2007-07-05,2007,7,thb,14.4,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070705_thd,themis,2007-07-05,2007,7,thd,14.3,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070705_thc,themis,2007-07-05,2007,7,thc,14.3,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070706_tha,themis,2007-07-06,2007,7,tha,14.4,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070706_thb,themis,2007-07-06,2007,7,thb,14.5,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070705_the,themis,2007-07-05,2007,7,the,14.4,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070706_thc,themis,2007-07-06,2007,7,thc,14.5,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070706_thd,themis,2007-07-06,2007,7,thd,14.4,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070707_tha,themis,2007-07-07,2007,7,tha,14.5,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070706_the,themis,2007-07-06,2007,7,the,14.6,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070707_thc,themis,2007-07-07,2007,7,thc,14.7,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070707_thb,themis,2007-07-07,2007,7,thb,14.6,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070707_thd,themis,2007-07-07,2007,7,thd,14.6,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070707_the,themis,2007-07-07,2007,7,the,14.7,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070708_tha,themis,2007-07-08,2007,7,tha,15.2,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070708_thc,themis,2007-07-08,2007,7,thc,14.8,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070708_thd,themis,2007-07-08,2007,7,thd,14.7,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070708_thb,themis,2007-07-08,2007,7,thb,14.8,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070708_the,themis,2007-07-08,2007,7,the,14.9,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070709_thd,themis,2007-07-09,2007,7,thd,14.8,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070709_tha,themis,2007-07-09,2007,7,tha,14.7,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070709_thc,themis,2007-07-09,2007,7,thc,14.9,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070709_thb,themis,2007-07-09,2007,7,thb,15.1,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070709_the,themis,2007-07-09,2007,7,the,14.9,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070710_tha,themis,2007-07-10,2007,7,tha,14.8,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070710_thb,themis,2007-07-10,2007,7,thb,14.9,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070710_thc,themis,2007-07-10,2007,7,thc,14.9,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070710_thd,themis,2007-07-10,2007,7,thd,14.9,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070711_thb,themis,2007-07-11,2007,7,thb,15.0,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070710_the,themis,2007-07-10,2007,7,the,15.0,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070711_tha,themis,2007-07-11,2007,7,tha,14.9,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070711_thc,themis,2007-07-11,2007,7,thc,15.1,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070711_thd,themis,2007-07-11,2007,7,thd,15.0,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070712_thb,themis,2007-07-12,2007,7,thb,15.2,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070711_the,themis,2007-07-11,2007,7,the,15.1,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070712_thd,themis,2007-07-12,2007,7,thd,15.1,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070712_tha,themis,2007-07-12,2007,7,tha,15.1,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070712_thc,themis,2007-07-12,2007,7,thc,15.2,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070712_the,themis,2007-07-12,2007,7,the,15.3,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070713_tha,themis,2007-07-13,2007,7,tha,15.1,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070713_thc,themis,2007-07-13,2007,7,thc,15.5,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070713_thb,themis,2007-07-13,2007,7,thb,15.8,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070713_thd,themis,2007-07-13,2007,7,thd,15.4,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070714_thb,themis,2007-07-14,2007,7,thb,15.3,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070713_the,themis,2007-07-13,2007,7,the,15.5,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070714_thd,themis,2007-07-14,2007,7,thd,15.3,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070714_tha,themis,2007-07-14,2007,7,tha,15.2,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070714_thc,themis,2007-07-14,2007,7,thc,15.3,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070715_tha,themis,2007-07-15,2007,7,tha,15.3,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070714_the,themis,2007-07-14,2007,7,the,15.4,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070715_thb,themis,2007-07-15,2007,7,thb,15.4,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070715_thd,themis,2007-07-15,2007,7,thd,15.4,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070715_thc,themis,2007-07-15,2007,7,thc,15.4,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070715_the,themis,2007-07-15,2007,7,the,15.5,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070716_thd,themis,2007-07-16,2007,7,thd,15.5,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070716_tha,themis,2007-07-16,2007,7,tha,15.4,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070716_thb,themis,2007-07-16,2007,7,thb,15.5,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070716_thc,themis,2007-07-16,2007,7,thc,15.6,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070716_the,themis,2007-07-16,2007,7,the,15.6,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070717_tha,themis,2007-07-17,2007,7,tha,15.4,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070717_thb,themis,2007-07-17,2007,7,thb,16.2,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070717_thc,themis,2007-07-17,2007,7,thc,15.9,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070717_thd,themis,2007-07-17,2007,7,thd,15.8,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070717_the,themis,2007-07-17,2007,7,the,16.0,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070718_tha,themis,2007-07-18,2007,7,tha,15.5,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070718_thb,themis,2007-07-18,2007,7,thb,15.6,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070718_thc,themis,2007-07-18,2007,7,thc,15.7,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070718_thd,themis,2007-07-18,2007,7,thd,15.6,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070718_the,themis,2007-07-18,2007,7,the,15.7,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070719_thc,themis,2007-07-19,2007,7,thc,15.7,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070719_tha,themis,2007-07-19,2007,7,tha,15.6,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070719_thb,themis,2007-07-19,2007,7,thb,15.7,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070719_thd,themis,2007-07-19,2007,7,thd,15.7,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070719_the,themis,2007-07-19,2007,7,the,15.8,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070720_tha,themis,2007-07-20,2007,7,tha,15.7,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070720_thb,themis,2007-07-20,2007,7,thb,15.8,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070720_thd,themis,2007-07-20,2007,7,thd,15.8,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070720_thc,themis,2007-07-20,2007,7,thc,15.8,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070720_the,themis,2007-07-20,2007,7,the,15.9,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070721_tha,themis,2007-07-21,2007,7,tha,15.7,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070721_thc,themis,2007-07-21,2007,7,thc,16.2,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070721_thb,themis,2007-07-21,2007,7,thb,16.4,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070721_thd,themis,2007-07-21,2007,7,thd,16.1,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070721_the,themis,2007-07-21,2007,7,the,16.3,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070722_tha,themis,2007-07-22,2007,7,tha,15.7,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070722_thb,themis,2007-07-22,2007,7,thb,15.9,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070722_thd,themis,2007-07-22,2007,7,thd,15.8,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070722_thc,themis,2007-07-22,2007,7,thc,15.9,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070723_thb,themis,2007-07-23,2007,7,thb,15.9,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070723_tha,themis,2007-07-23,2007,7,tha,15.8,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070723_thd,themis,2007-07-23,2007,7,thd,15.9,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070723_thc,themis,2007-07-23,2007,7,thc,16.0,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070723_the,themis,2007-07-23,2007,7,the,16.0,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070724_thb,themis,2007-07-24,2007,7,thb,16.0,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070724_tha,themis,2007-07-24,2007,7,tha,15.8,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070724_thc,themis,2007-07-24,2007,7,thc,16.0,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070725_thb,themis,2007-07-25,2007,7,thb,16.6,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070724_the,themis,2007-07-24,2007,7,the,16.1,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070724_thd,themis,2007-07-24,2007,7,thd,15.9,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070725_tha,themis,2007-07-25,2007,7,tha,15.8,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070725_thc,themis,2007-07-25,2007,7,thc,16.4,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070725_the,themis,2007-07-25,2007,7,the,16.4,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070725_thd,themis,2007-07-25,2007,7,thd,16.2,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070726_tha,themis,2007-07-26,2007,7,tha,15.9,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070726_thb,themis,2007-07-26,2007,7,thb,16.0,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070726_thc,themis,2007-07-26,2007,7,thc,16.0,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070726_thd,themis,2007-07-26,2007,7,thd,16.0,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070726_the,themis,2007-07-26,2007,7,the,16.1,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070727_tha,themis,2007-07-27,2007,7,tha,15.9,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070727_thb,themis,2007-07-27,2007,7,thb,16.0,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070727_thc,themis,2007-07-27,2007,7,thc,16.1,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070727_thd,themis,2007-07-27,2007,7,thd,16.0,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070727_the,themis,2007-07-27,2007,7,the,16.1,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070728_tha,themis,2007-07-28,2007,7,tha,15.9,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070728_thb,themis,2007-07-28,2007,7,thb,16.1,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070728_thc,themis,2007-07-28,2007,7,thc,16.1,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070728_thd,themis,2007-07-28,2007,7,thd,16.0,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070728_the,themis,2007-07-28,2007,7,the,16.2,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070729_thb,themis,2007-07-29,2007,7,thb,16.6,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070729_tha,themis,2007-07-29,2007,7,tha,15.9,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070729_thd,themis,2007-07-29,2007,7,thd,16.3,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070729_thc,themis,2007-07-29,2007,7,thc,16.4,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070729_the,themis,2007-07-29,2007,7,the,16.5,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070730_tha,themis,2007-07-30,2007,7,tha,15.9,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070730_thc,themis,2007-07-30,2007,7,thc,16.1,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070730_the,themis,2007-07-30,2007,7,the,16.2,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070730_thb,themis,2007-07-30,2007,7,thb,16.1,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070730_thd,themis,2007-07-30,2007,7,thd,16.0,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070731_tha,themis,2007-07-31,2007,7,tha,15.9,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070731_thb,themis,2007-07-31,2007,7,thb,16.1,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070731_thd,themis,2007-07-31,2007,7,thd,16.1,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070731_thc,themis,2007-07-31,2007,7,thc,16.1,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070722_the,themis,2007-07-22,2007,7,the,16.0,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070801_thb,themis,2007-08-01,2007,8,thb,16.1,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070731_the,themis,2007-07-31,2007,7,the,16.2,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070801_thd,themis,2007-08-01,2007,8,thd,16.0,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070801_thc,themis,2007-08-01,2007,8,thc,16.1,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070801_the,themis,2007-08-01,2007,8,the,16.2,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070802_thc,themis,2007-08-02,2007,8,thc,16.5,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070802_thb,themis,2007-08-02,2007,8,thb,16.7,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070802_thd,themis,2007-08-02,2007,8,thd,16.3,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070802_the,themis,2007-08-02,2007,8,the,16.5,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070803_thc,themis,2007-08-03,2007,8,thc,16.1,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070803_thb,themis,2007-08-03,2007,8,thb,16.1,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070803_the,themis,2007-08-03,2007,8,the,16.2,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070803_thd,themis,2007-08-03,2007,8,thd,16.0,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070804_thb,themis,2007-08-04,2007,8,thb,16.1,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070804_thc,themis,2007-08-04,2007,8,thc,16.1,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070804_thd,themis,2007-08-04,2007,8,thd,16.0,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070804_the,themis,2007-08-04,2007,8,the,16.2,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070701_tha,themis,2007-07-01,2007,7,tha,13.7,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070703_thd,themis,2007-07-03,2007,7,thd,14.1,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070805_thb,themis,2007-08-05,2007,8,thb,16.0,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070805_thd,themis,2007-08-05,2007,8,thd,16.0,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070805_the,themis,2007-08-05,2007,8,the,16.1,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070701_thc,themis,2007-07-01,2007,7,thc,13.8,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070806_thb,themis,2007-08-06,2007,8,thb,16.8,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070806_thc,themis,2007-08-06,2007,8,thc,16.5,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070802_tha,themis,2007-08-02,2007,8,tha,16.2,12.1,30.3,268.7,1.32,-0.04,0.0,1.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,near_occ=0.000<5%,low-cone
exp_20070801_tha,themis,2007-08-01,2007,8,tha,16.1,12.1,30.3,268.4,1.33,-0.05,0.0,1.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,near_occ=0.000<5%,low-cone
exp_20070806_thd,themis,2007-08-06,2007,8,thd,16.4,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070806_the,themis,2007-08-06,2007,8,the,16.5,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070807_thc,themis,2007-08-07,2007,8,thc,16.0,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070807_thb,themis,2007-08-07,2007,8,thb,16.0,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070804_tha,themis,2007-08-04,2007,8,tha,15.6,11.7,70.5,287.6,0.6,0.23,0.323,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,perpendicular
exp_20070807_thd,themis,2007-08-07,2007,8,thd,16.0,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070807_the,themis,2007-08-07,2007,8,the,16.1,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070808_thb,themis,2007-08-08,2007,8,thb,15.9,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070808_thd,themis,2007-08-08,2007,8,thd,15.9,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070808_the,themis,2007-08-08,2007,8,the,16.0,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070805_tha,themis,2007-08-05,2007,8,tha,15.9,11.9,60.4,250.4,1.2,-0.82,0.0722,0.7427,1.3121,1.0998,mixed,uncertain,uncertain,good,uncertain,True,,perpendicular
exp_20070806_tha,themis,2007-08-06,2007,8,tha,15.9,11.9,60.2,250.4,1.2,-0.82,0.075,0.7399,1.317,1.0835,mixed,uncertain,uncertain,good,uncertain,True,,perpendicular
exp_20070807_tha,themis,2007-08-07,2007,8,tha,15.9,11.6,45.0,130.0,2.85,-0.94,0.0,1.0,,,not_assessed,uncertain,stable,good,plausible,False,near_occ=0.000<5%,low-cone
exp_20070808_tha,themis,2007-08-08,2007,8,tha,15.4,11.7,25.2,86.5,1.15,0.07,0.1699,0.4684,0.6577,2.4045,clean,undisturbed,uncertain,good,uncertain,True,,quasi-radial
exp_20070809_thb,themis,2007-08-09,2007,8,thb,17.2,12.4,59.3,67.0,2.02,1.22,1.0,0.0,,,not_assessed,uncertain,stable,good,plausible,False,bg_occ=0.000<1%,intermediate
exp_20070809_tha,themis,2007-08-09,2007,8,tha,15.7,11.9,57.1,68.1,1.84,1.26,0.1289,0.6568,1.1408,1.7508,mixed,undisturbed,uncertain,good,uncertain,True,,intermediate
exp_20070809_thc,themis,2007-08-09,2007,8,thc,17.0,12.3,59.4,65.8,1.98,1.28,0.9244,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,intermediate
exp_20070805_thc,themis,2007-08-05,2007,8,thc,16.0,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070809_thd,themis,2007-08-09,2007,8,thd,16.8,12.3,58.3,64.7,1.98,1.33,0.7365,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,intermediate
exp_20070810_tha,themis,2007-08-10,2007,8,tha,15.8,12.0,56.6,69.1,1.84,1.2,0.1289,0.6174,1.1226,1.7247,mixed,undisturbed,uncertain,good,uncertain,True,,intermediate
exp_20070810_thb,themis,2007-08-10,2007,8,thb,18.6,12.6,56.6,69.1,1.84,1.2,0.2802,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,intermediate
exp_20070808_thc,themis,2007-08-08,2007,8,thc,15.9,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070810_thc,themis,2007-08-10,2007,8,thc,19.5,12.7,56.6,69.1,1.84,1.2,0.5763,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,intermediate
exp_20070810_thd,themis,2007-08-10,2007,8,thd,18.2,12.5,56.6,69.1,1.84,1.2,0.4843,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,intermediate
exp_20070810_the,themis,2007-08-10,2007,8,the,18.1,12.5,56.6,69.1,1.84,1.2,0.4122,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,intermediate
exp_20070811_tha,themis,2007-08-11,2007,8,tha,15.8,11.6,79.5,98.7,1.92,-0.3,0.1176,0.6133,1.2918,2.3147,mixed,undisturbed,uncertain,good,uncertain,True,,perpendicular
exp_20070803_tha,themis,2007-08-03,2007,8,tha,16.0,11.6,45.3,295.3,1.0,1.12,0.0187,0.7408,2.7935,3.0999,not_assessed,uncertain,uncertain,good,uncertain,False,near_occ=0.019<5%,intermediate
exp_20070811_thc,themis,2007-08-11,2007,8,thc,16.0,11.7,81.4,84.5,1.99,0.25,0.1222,0.6502,1.0813,1.1089,mixed,undisturbed,uncertain,good,uncertain,True,,perpendicular
exp_20070811_the,themis,2007-08-11,2007,8,the,16.1,11.7,81.4,86.0,1.98,0.18,0.1211,0.6726,1.0549,0.9192,unclear,undisturbed,uncertain,good,uncertain,True,,perpendicular
exp_20070812_the,themis,2007-08-12,2007,8,the,15.8,,,,,,,,,,,,,,,False,no MOM data,unknown
exp_20070812_tha,themis,2007-08-12,2007,8,tha,15.2,11.7,29.0,92.6,1.42,-0.01,0.1672,0.3417,0.0318,3.1168,clean,undisturbed,uncertain,good,uncertain,True,,quasi-radial
exp_20070812_thb,themis,2007-08-12,2007,8,thb,15.5,11.6,44.4,135.5,1.51,-0.28,0.1334,0.435,0.8386,2.9969,clean,undisturbed,uncertain,good,uncertain,True,,low-cone
exp_20070812_thc,themis,2007-08-12,2007,8,thc,15.5,11.6,38.2,111.9,1.5,-0.23,0.1424,0.4283,0.084,3.6001,clean,undisturbed,uncertain,good,uncertain,True,,low-cone
exp_20070809_the,themis,2007-08-09,2007,8,the,16.9,12.3,58.8,65.2,1.98,1.31,0.6569,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,intermediate
exp_20070813_tha,themis,2007-08-13,2007,8,tha,15.4,11.9,49.8,86.1,1.11,0.07,0.3412,0.0737,0.0309,4.318,clean,undisturbed,uncertain,good,uncertain,True,,intermediate
exp_20070813_thb,themis,2007-08-13,2007,8,thb,15.4,11.9,39.1,88.0,1.05,0.03,0.3307,0.0617,0.0231,3.5996,clean,undisturbed,uncertain,good,uncertain,True,,low-cone
exp_20070813_thc,themis,2007-08-13,2007,8,thc,15.5,11.9,42.5,86.2,1.06,0.06,0.3161,0.0706,0.0164,3.564,clean,undisturbed,uncertain,good,uncertain,True,,low-cone
exp_20070813_thd,themis,2007-08-13,2007,8,thd,15.6,11.8,44.2,82.4,1.07,0.12,0.2307,0.0788,0.0104,3.821,clean,undisturbed,uncertain,good,uncertain,True,,low-cone
exp_20070813_the,themis,2007-08-13,2007,8,the,15.6,11.9,44.2,82.4,1.07,0.12,0.2907,0.1029,0.0157,4.3296,clean,undisturbed,uncertain,good,uncertain,True,,low-cone
